,,Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
1972,Dec,ALCA.S4,1972.12,121.1,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Beer Per Head,,,,
1973,Dec,ALCA.S4,1973.12,125.2,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Beer Per Head,,,,
1974,Dec,ALCA.S4,1974.12,122.9,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Beer Per Head,,,,
1975,Dec,ALCA.S4,1975.12,126.3,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Beer Per Head,,,,
1976,Dec,ALCA.S4,1976.12,119.8,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Beer Per Head,,,,
1977,Dec,ALCA.S4,1977.12,122.5,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Beer Per Head,,,,
1978,Dec,ALCA.S4,1978.12,127.4,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Beer Per Head,,,,
1979,Dec,ALCA.S4,1979.12,118.5,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Beer Per Head,,,,
1980,Dec,ALCA.S4,1980.12,120.9,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Beer Per Head,,,,
1981,Dec,ALCA.S4,1981.12,121.8,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Beer Per Head,,,,
1935,Jun,ALCA.S5,1935.06,0.8,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1936,Jun,ALCA.S5,1936.06,0.8,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1937,Jun,ALCA.S5,1937.06,0.8,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1938,Jun,ALCA.S5,1938.06,0.9,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1939,Jun,ALCA.S5,1939.06,0.8,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1940,Jun,ALCA.S5,1940.06,0.9,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1941,Jun,ALCA.S5,1941.06,0,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1942,Jun,ALCA.S5,1942.06,0,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1943,Jun,ALCA.S5,1943.06,0,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1944,Jun,ALCA.S5,1944.06,0,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1945,Jun,ALCA.S5,1945.06,0,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1946,Jun,ALCA.S5,1946.06,1.4,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1947,Jun,ALCA.S5,1947.06,1.6,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1948,Jun,ALCA.S5,1948.06,1.7,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1949,Jun,ALCA.S5,1949.06,2.1,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1950,Jun,ALCA.S5,1950.06,2.1,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1951,Jun,ALCA.S5,1951.06,2,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1952,Jun,ALCA.S5,1952.06,1.9,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1953,Jun,ALCA.S5,1953.06,1.8,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1954,Jun,ALCA.S5,1954.06,1.7,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1955,Jun,ALCA.S5,1955.06,1.7,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1956,Jun,ALCA.S5,1956.06,1.4,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1957,Jun,ALCA.S5,1957.06,1.5,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1958,Jun,ALCA.S5,1958.06,1.9,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1959,Jun,ALCA.S5,1959.06,1.9,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1960,Jun,ALCA.S5,1960.06,2.1,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1961,Jun,ALCA.S5,1961.06,2,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1962,Jun,ALCA.S5,1962.06,2.1,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1963,Jun,ALCA.S5,1963.06,2.3,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1964,Jun,ALCA.S5,1964.06,2.6,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1965,Jun,ALCA.S5,1965.06,2.8,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1966,Jun,ALCA.S5,1966.06,3.2,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1967,Jun,ALCA.S5,1967.06,3.7,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1968,Jun,ALCA.S5,1968.06,4.2,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1969,Jun,ALCA.S5,1969.06,4.9,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1970,Jun,ALCA.S5,1970.06,5.6,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1971,Jun,ALCA.S5,1971.06,6.8,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1972,Jun,ALCA.S5,1972.06,7.6,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1973,Jun,ALCA.S5,1973.06,8.7,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1974,Jun,ALCA.S5,1974.06,9.1,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1975,Jun,ALCA.S5,1975.06,8.6,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1976,Jun,ALCA.S5,1976.06,9.7,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1977,Jun,ALCA.S5,1977.06,9.4,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1978,Jun,ALCA.S5,1978.06,11.5,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1979,Jun,ALCA.S5,1979.06,11.2,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1980,Jun,ALCA.S5,1980.06,13.3,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1981,Jun,ALCA.S5,1981.06,14.5,FINAL,Litres,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Wine Per Head,,,,
1935,Dec,ALCA.S6,1935.12,1,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1936,Dec,ALCA.S6,1936.12,1.1,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1937,Dec,ALCA.S6,1937.12,1.2,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1938,Dec,ALCA.S6,1938.12,1.3,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1939,Dec,ALCA.S6,1939.12,1.4,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1940,Dec,ALCA.S6,1940.12,1.2,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1941,Dec,ALCA.S6,1941.12,0,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1942,Dec,ALCA.S6,1942.12,0,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1943,Dec,ALCA.S6,1943.12,0,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1944,Dec,ALCA.S6,1944.12,0,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1945,Dec,ALCA.S6,1945.12,0,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1946,Dec,ALCA.S6,1946.12,0.6,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1947,Dec,ALCA.S6,1947.12,1.2,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1948,Dec,ALCA.S6,1948.12,1.1,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1949,Dec,ALCA.S6,1949.12,1.2,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1950,Dec,ALCA.S6,1950.12,2.2,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1951,Dec,ALCA.S6,1951.12,3,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1952,Dec,ALCA.S6,1952.12,3.8,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1953,Dec,ALCA.S6,1953.12,2.2,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1954,Dec,ALCA.S6,1954.12,1.4,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1955,Dec,ALCA.S6,1955.12,2.9,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1956,Dec,ALCA.S6,1956.12,3,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1957,Dec,ALCA.S6,1957.12,2.6,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1958,Dec,ALCA.S6,1958.12,2.1,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1959,Dec,ALCA.S6,1959.12,1.5,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1960,Dec,ALCA.S6,1960.12,1.8,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1961,Dec,ALCA.S6,1961.12,1.9,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1962,Dec,ALCA.S6,1962.12,1.7,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1963,Dec,ALCA.S6,1963.12,1.9,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1964,Dec,ALCA.S6,1964.12,2.1,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1965,Dec,ALCA.S6,1965.12,2.2,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1966,Dec,ALCA.S6,1966.12,2.1,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1967,Dec,ALCA.S6,1967.12,2,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1968,Dec,ALCA.S6,1968.12,1.7,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1969,Dec,ALCA.S6,1969.12,1.8,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1970,Dec,ALCA.S6,1970.12,1.9,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1971,Dec,ALCA.S6,1971.12,2,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1972,Dec,ALCA.S6,1972.12,2.2,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1973,Dec,ALCA.S6,1973.12,2.6,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1974,Dec,ALCA.S6,1974.12,2.9,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1975,Dec,ALCA.S6,1975.12,3.1,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1976,Dec,ALCA.S6,1976.12,3.5,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1977,Dec,ALCA.S6,1977.12,3.5,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1978,Dec,ALCA.S6,1978.12,3.5,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1979,Dec,ALCA.S6,1979.12,3.7,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1980,Dec,ALCA.S6,1980.12,3.4,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
1981,Dec,ALCA.S6,1981.12,3.5,FINAL,ProofL,0,Alcohol Available for Consumption - ALC,(DISC) Volume & Volume Per Head,Spirits Per Head,,,,
2001,Jun,ALCA.SAAA,2001.06,0.004903,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2002,Jun,ALCA.SAAA,2002.06,0.000825,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2003,Jun,ALCA.SAAA,2003.06,0.00094,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2004,Jun,ALCA.SAAA,2004.06,0.0006228,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2005,Jun,ALCA.SAAA,2005.06,0.0082404,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2006,Jun,ALCA.SAAA,2006.06,0.001463,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2007,Jun,ALCA.SAAA,2007.06,0.004109,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2008,Jun,ALCA.SAAA,2008.06,0.01777,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2009,Jun,ALCA.SAAA,2009.06,0.041496,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2010,Jun,ALCA.SAAA,2010.06,0.233427,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2011,Jun,ALCA.SAAA,2011.06,0.307196,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2012,Jun,ALCA.SAAA,2012.06,0.3051326,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2013,Jun,ALCA.SAAA,2013.06,0.421818967,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2014,Jun,ALCA.SAAA,2014.06,0.39737339,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2015,Jun,ALCA.SAAA,2015.06,0.15636255,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2016,Jun,ALCA.SAAA,2016.06,0.273391016,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2017,Jun,ALCA.SAAA,2017.06,0.158610587,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2018,Jun,ALCA.SAAA,2018.06,0.286034512,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2019,Jun,ALCA.SAAA,2019.06,0.293207774,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2020,Jun,ALCA.SAAA,2020.06,0.5081831,REVISED,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2021,Jun,ALCA.SAAA,2021.06,2.146576156,REVISED,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2022,Jun,ALCA.SAAA,2022.06,2.74533444,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2000,Dec,ALCA.SAAAD,2000.12,0.004363,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2001,Dec,ALCA.SAAAD,2001.12,0.001006,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2002,Dec,ALCA.SAAAD,2002.12,0.000999,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2003,Dec,ALCA.SAAAD,2003.12,0.00092,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2004,Dec,ALCA.SAAAD,2004.12,0.0000542,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2005,Dec,ALCA.SAAAD,2005.12,0.009022,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2006,Dec,ALCA.SAAAD,2006.12,0.002869,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2007,Dec,ALCA.SAAAD,2007.12,0.010216,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2008,Dec,ALCA.SAAAD,2008.12,0.028991,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2009,Dec,ALCA.SAAAD,2009.12,0.120455,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2010,Dec,ALCA.SAAAD,2010.12,0.253323,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2011,Dec,ALCA.SAAAD,2011.12,0.34132336,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2012,Dec,ALCA.SAAAD,2012.12,0.3180722,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2013,Dec,ALCA.SAAAD,2013.12,0.484265562,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2014,Dec,ALCA.SAAAD,2014.12,0.265903745,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2015,Dec,ALCA.SAAAD,2015.12,0.184235816,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2016,Dec,ALCA.SAAAD,2016.12,0.186834387,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2017,Dec,ALCA.SAAAD,2017.12,0.2219614,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2018,Dec,ALCA.SAAAD,2018.12,0.353472012,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2019,Dec,ALCA.SAAAD,2019.12,0.487161294,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2020,Dec,ALCA.SAAAD,2020.12,1.000597756,REVISED,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2021,Dec,ALCA.SAAAD,2021.12,2.77459908,REVISED,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2022,Dec,ALCA.SAAAD,2022.12,2.123965079,PROVISIONAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2001,Mar,ALCA.SAAAM,2001.03,0.004363,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2002,Mar,ALCA.SAAAM,2002.03,0.001325,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
2003,Mar,ALCA.SAAAM,2003.03,0.00068,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol,,,,
